,month,name,plot.id,species,family,fg.fine,bites,bitesm2,area,plot.area
1041,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1042,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1043,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1044,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1045,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1046,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1047,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1048,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1049,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1050,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1051,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1052,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1053,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1054,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1055,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1056,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1057,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1058,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1059,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1060,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1061,March,lo-4-c2,control 4,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.5,4,control
1062,March,lo-4-c2,control 4,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1063,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1064,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1065,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,1,0.25,4,control
1066,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1067,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1068,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1069,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1070,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1071,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,1,0.25,4,control
1072,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,1,0.25,4,control
1073,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,1,0.25,4,control
1074,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1075,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1076,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1077,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1078,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1079,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1080,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1081,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1082,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1083,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1084,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1085,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,7,1.75,4,control
1086,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,9,2.25,4,control
1087,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1088,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1089,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1090,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1091,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1092,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1093,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1094,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1095,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1096,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1097,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1098,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1099,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1100,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1101,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1102,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,9,2.25,4,control
1103,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,4,1,4,control
1104,March,lo-4-c2,control 4,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.5,4,control
1105,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1106,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1107,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1108,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1109,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1110,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1111,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1112,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1113,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1114,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1115,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,11,2.75,4,control
1116,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1117,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1118,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1119,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1120,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1121,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1122,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1123,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1124,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1125,March,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1126,March,lo-4-c2,control 4,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.5,4,control
1127,March,lo-4-c2,control 4,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1128,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,17,4.25,4,control
1129,March,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,6,1.5,4,control
1130,March,lo-4-c2,control 4,Siganus puellus,Siganidae,Herbivore Grazer,3,0.75,4,control
1131,March,lo-4-c2,control 4,Scarus ghobban,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1132,March,lo-4-c2,control 4,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,6,1.5,4,control
1133,March,lo-4-c2,control 4,Siganus puellus,Siganidae,Herbivore Grazer,3,0.75,4,control
1134,March,lo-4-c2,control 4,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1135,March,lo-4-c2,control 4,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,1,0.25,4,control
1136,March,lo-4-c2,control 4,Leptoscarus vaigiensis,Labridae (scarids),Herbivore Browser,2,0.5,4,control
1137,March,lo-4-c2,control 4,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,3,0.75,4,control
1138,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,1.75,4,control
1139,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1140,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,1.5,4,control
1141,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1142,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.75,4,control
1143,April,lo-4-c2,control 4,Ctenochaetus striatus,Acanthuridae,Herbivore Grazer,15,3.75,4,control
1144,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,14,3.5,4,control
1145,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,15,3.75,4,control
1146,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,14,3.5,4,control
1147,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,16,4,4,control
1148,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,14,3.5,4,control
1149,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,16,4,4,control
1150,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,14,3.5,4,control
1151,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,15,3.75,4,control
1152,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1153,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1154,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1155,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1156,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1157,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1158,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,11,2.75,4,control
1159,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,10,2.5,4,control
1160,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,10,2.5,4,control
1161,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1162,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1163,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1164,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1165,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1166,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1167,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,11,2.75,4,control
1168,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1169,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1170,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,8,2,4,control
1171,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1172,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1173,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1174,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1175,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1176,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,10,2.5,4,control
1177,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1178,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1179,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1180,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,7,1.75,4,control
1181,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1182,April,lo-4-c2,control 4,Scarus rubroviolaceus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1183,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,1.5,4,control
1184,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1185,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1186,April,lo-4-c2,control 4,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.5,4,control
1187,April,lo-4-c2,control 4,Scarus ghobban,Labridae (scarids),Herbivore Scraper,4,1,4,control
1188,April,lo-4-c2,control 4,Scarus ghobban,Labridae (scarids),Herbivore Scraper,2,0.5,4,control
1189,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,11,2.75,4,control
1190,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1191,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,1.75,4,control
1192,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,9,2.25,4,control
1193,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1194,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,1.5,4,control
1195,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1196,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1197,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1198,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,1.75,4,control
1199,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,9,2.25,4,control
1200,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1201,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,12,3,4,control
1202,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1203,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,13,3.25,4,control
1204,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,14,3.5,4,control
1205,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,11,2.75,4,control
1206,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,11,2.75,4,control
1207,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,12,3,4,control
1208,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1209,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,11,2.75,4,control
1210,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,10,2.5,4,control
1211,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1212,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1213,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1214,April,lo-4-c2,control 4,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,21,5.25,4,control
1215,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1216,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1217,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,3,0.75,4,control
1218,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1219,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,7,1.75,4,control
1220,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,6,1.5,4,control
1221,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,5,1.25,4,control
1222,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,4,1,4,control
1223,April,lo-4-c2,control 4,Scarus sordidus,Labridae (scarids),Herbivore Scraper,8,2,4,control
1224,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1225,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1226,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1227,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1228,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1229,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1230,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1231,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1232,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1233,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1234,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1235,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,1,0.25,4,control
1236,April,lo-4-c2,control 4,Acanthurus triostegus ,Acanthuridae,Herbivore Grazer,3,0.75,4,control
1237,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1238,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1239,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1240,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1241,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,9,2.25,4,control
1242,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1243,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1244,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1245,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1246,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1247,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1248,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1249,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1250,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1251,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
1252,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1253,April,lo-4-c2,control 4,Scarus ghobban ,Labridae (scarids),Herbivore Scraper,4,1,4,control
1254,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1255,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1256,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1257,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1258,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1259,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1260,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1261,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1262,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1263,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,2,0.5,4,control
1264,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,3,0.75,4,control
1265,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1266,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1267,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,4,1,4,control
1268,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,5,1.25,4,control
1269,April,lo-4-c2,control 4,Siganus sutor,Siganidae,Herbivore Browser,6,1.5,4,control
